1658237400000,22307.16000000,22440.67000000,22041.45000000,22320.63000000,7027.55282000,1658239199999,156273288.58481780,180694,3521.91642000,78330669.40358830,0
1658239200000,22317.63000000,22328.15000000,22101.40000000,22286.29000000,4811.38469000,1658240999999,106851870.39876230,138702,2349.00808000,52172833.62108050,0
1658241000000,22284.15000000,22640.12000000,22166.51000000,22626.42000000,6761.59536000,1658242799999,151538115.11585660,166863,3504.29118000,78552761.23403650,0
1658242800000,22626.18000000,22890.00000000,22461.05000000,22807.86000000,12853.25470000,1658244599999,292050126.76837090,271478,6462.30867000,146851519.35157510,0
1658244600000,22807.86000000,23199.90000000,22700.00000000,23136.08000000,16355.50257000,1658246399999,375185661.86063550,305232,8549.79592000,196191324.81443070,0
1658246400000,23128.31000000,23357.41000000,22950.21000000,23291.83000000,13391.33531000,1658248199999,310209606.14117200,259589,6483.80178000,150240403.63410410,0
1658248200000,23289.65000000,23441.38000000,23161.04000000,23234.23000000,9034.05505000,1658249999999,210543810.38343440,185192,4595.81508000,107130896.25698140,0
1658250000000,23236.66000000,23252.18000000,23072.22000000,23199.51000000,5249.71923000,1658251799999,121591545.29747720,122711,2493.19161000,57747387.48163290,0
1658251800000,23202.25000000,23529.00000000,23194.18000000,23460.08000000,6452.38797000,1658253599999,150656048.16488810,146892,3475.10879000,81151200.99002860,0
1658253600000,23460.08000000,23525.96000000,23221.48000000,23364.46000000,5647.78284000,1658255399999,132081439.30901690,129548,2661.06653000,62234817.52500480,0
1658255400000,23361.56000000,23519.15000000,23280.98000000,23410.55000000,4359.65973000,1658257199999,102028132.64765810,108953,2203.88557000,51585689.05085300,0
1658257200000,23410.55000000,23706.26000000,23350.70000000,23599.60000000,6000.42592000,1658258999999,141349749.71443050,138257,3003.55160000,70766919.91629180,0
1658259000000,23603.56000000,23612.20000000,23346.43000000,23401.99000000,3879.39190000,1658260799999,91115202.71763180,107696,1928.86614000,45307557.73263980,0
1658260800000,23399.88000000,23443.57000000,23147.14000000,23299.44000000,4769.00034000,1658262599999,111076838.75218490,116879,2276.20554000,53025605.62779370,0
1658262600000,23296.96000000,23340.25000000,23186.84000000,23300.14000000,2750.21631000,1658264399999,63943930.17228050,76636,1398.78378000,32524991.47969970,0
1658264400000,23303.93000000,23545.00000000,23253.38000000,23450.16000000,3292.88074000,1658266199999,77054365.32510480,86553,1763.46321000,41273481.67862190,0
1658266200000,23452.44000000,23800.00000000,23450.06000000,23650.26000000,3702.17402000,1658267999999,87502719.49485140,110232,2048.60250000,48425624.70031590,0
1658268000000,23650.26000000,23659.15000000,23380.02000000,23451.82000000,3132.25988000,1658269799999,73667072.85206640,94422,1450.67128000,34117423.54245080,0
1658269800000,23454.35000000,23529.98000000,23334.76000000,23501.76000000,2183.00060000,1658271599999,51181347.70062610,75290,1101.63775000,25831333.29860920,0
1658271600000,23498.35000000,23630.00000000,23303.73000000,23346.08000000,3503.34674000,1658273399999,82218164.61881270,103017,1715.54619000,40263167.66367600,0
1658273400000,23344.13000000,23420.71000000,23227.85000000,23396.62000000,2923.40627000,1658275199999,68202094.93813590,85803,1398.67545000,32633178.84658920,0
1658275200000,23398.48000000,23439.38000000,23179.45000000,23329.47000000,6373.21726000,1658276999999,148399235.28408370,125454,3544.19874000,82509500.44329110,0
1658277000000,23329.47000000,23356.98000000,22922.00000000,23034.49000000,6796.82940000,1658278799999,157014468.25372500,149993,3098.95777000,71578436.98607570,0
1658278800000,23034.49000000,23191.35000000,22931.42000000,23168.81000000,4551.76833000,1658280599999,105011667.92484970,109209,2161.25257000,49877601.91572150,0
1658280600000,23170.14000000,23338.30000000,23133.98000000,23259.48000000,4411.84479000,1658282399999,102553396.66905120,104539,2233.06153000,51903536.25419450,0
1658282400000,23256.89000000,23428.08000000,23205.77000000,23368.54000000,3448.31661000,1658284199999,80367952.92617740,93707,1762.86506000,41089050.95732860,0
1658284200000,23370.29000000,23502.00000000,23333.00000000,23370.43000000,3838.17365000,1658285999999,89911536.37349200,96487,2056.29980000,48173942.87827680,0
1658286000000,23371.35000000,23486.67000000,23267.27000000,23464.35000000,3853.26463000,1658287799999,89967250.32010240,101962,1936.57241000,45216765.04949830,0
1658287800000,23464.35000000,23522.40000000,23376.34000000,23436.85000000,3580.83951000,1658289599999,83980827.77926480,97051,1928.18616000,45220076.56148350,0
